node_id,MF: KIRC,MF: BRCA,MF: READ,MF: PRAD,MF: STAD,MF: HNSC,MF: LUAD,MF: THCA,MF: BLCA,MF: ESCA,MF: LIHC,MF: UCEC,MF: COAD,MF: LUSC,MF: CESC,MF: KIRP,METH: KIRC,METH: BRCA,METH: READ,METH: PRAD,METH: STAD,METH: HNSC,METH: LUAD,METH: THCA,METH: BLCA,METH: ESCA,METH: LIHC,METH: UCEC,METH: COAD,METH: LUSC,METH: CESC,METH: KIRP,GE: KIRC,GE: BRCA,GE: READ,GE: PRAD,GE: STAD,GE: HNSC,GE: LUAD,GE: THCA,GE: BLCA,GE: ESCA,GE: LIHC,GE: UCEC,GE: COAD,GE: LUSC,GE: CESC,GE: KIRP,ohnolog,essentiality_percentage,essentiality_oneCellLine,expressed_tissues_rnaseq,ppin_degree,ppin_hub,ppin_betweenness,ppin_clustering,complexes,mirna,ollivier_mean,ollivier_std,ollivier_min,ollivier_max,ollivier_median,ollivier_degree,forman_mean,forman_std,forman_min,forman_max,forman_median,forman_degree,positive_curvature_degree,negative_curvature_degree,curvature_homophily,label
CSF3R,1.1683221,0.46842363,-0.270532,-0.44828185,-0.6200142,-0.2124794,0.48845577,0.147451,-0.4638414,4.5350575,-0.45563754,-0.055482473,-0.11530094,0.9564854,-0.5948769,-0.5667236,1.7674202,0.25642946,1.1491954,0.6310141,0.9142657,1.3193,2.5668786,-0.332599,-0.08081424,0.5475307,-0.3597595,0.2155215,1.1577446,1.6931088,-0.03288685,-0.06364449,1.7021056,-0.6552792,-0.5840874,-0.30949548,0.17605294,0.6031155,1.5049409,-0.3015503,-0.2365801,-0.20244578,0.9283124,0.100138254,-0.79653525,1.9052447,-0.3038456,1.3615475,-0.88155335,-0.47307432,0.6519202,0.42205122,1.1504539,1.7625941,0.1483559,-0.40700886,-0.41917032,-0.056649685,-0.09458026,0.7072722,-1.1060727,0.15971267,0.12193353,1.1504539,-0.108357504,1.0269535,-1.5605251,0.18676046,0.033662833,1.1504539,0.86617285,0.9266253,0.7835522,1.0
ELK4,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.25266522,0.29864573,-0.47849283,0.14287269,-0.4638414,-0.35979557,1.1802518,-0.049775776,0.14031357,-0.3678864,-0.5948769,-0.5667236,-0.51032096,-0.5608867,-0.50228596,-0.54370904,-0.58856237,-0.5503516,-0.58696926,-0.48047546,-0.6048652,-0.505365,-0.53773683,-0.46964338,-0.45642078,-0.46924824,-0.5489104,-0.48821887,-0.548448,-0.63618195,-0.37892836,-0.5695985,0.11929502,-0.33343744,-0.7346625,-0.5902354,-0.7714139,-0.29845205,-0.22258514,-0.42874295,-0.34763214,-0.6705466,-0.598422,-0.5478157,1.1343614,-0.16288598,0.6519202,0.73729146,-0.41446754,-0.5673456,-0.18145566,0.65399367,-0.33766904,2.5393963,-0.5754403,-0.33122778,0.18293425,-0.5228018,-0.78044343,-0.41446754,0.0064206696,0.7096711,-0.016998619,0.36369887,0.14655346,-0.41446754,-0.42052144,-0.26797485,0.84494615,1.0
TBX3,0.42279756,7.870074,-0.270532,2.707869,0.9428075,-0.21670571,1.4375854,-0.12334365,0.28778833,-0.35979557,0.36326793,0.14854228,1.3051336,-0.3678864,0.23180632,0.2880672,1.0786971,-0.45299882,-0.31407708,-0.48103046,1.7621768,-0.4727898,2.1840308,-0.31305075,-0.51305085,-0.5042811,-0.5126584,-0.15763697,-0.28171623,-0.23248596,0.5982662,-0.38813302,0.95127,-0.7356418,0.21897668,-0.34441885,-0.23133291,0.7106683,1.9984455,-0.741945,-0.28053984,0.12702759,-0.702408,2.6239707,0.021804674,0.42859492,0.73829603,1.9439006,1.1343614,-0.47307432,0.6519202,0.5481474,-0.48560035,-0.5673456,-0.087359205,0.22999083,0.06983742,-0.6557372,-1.830395,-0.66786504,-0.51263183,-2.335031,-1.6710091,-0.48560032,-0.81414604,1.8427898,-0.40498886,0.49238133,-1.7761151,-0.48560032,-0.47000965,-0.32770485,-0.60766566,1.0
ZFHX3,0.4190644,1.4580653,1.1029453,8.731213,1.2271901,0.9713199,1.3558137,1.5036607,2.4773993,3.2214375,2.6655242,7.00411,2.3940349,3.5158434,2.2610567,1.1109668,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,-0.4954609,-0.51319915,-0.62092704,-0.075180136,-0.02606149,-0.4039083,-0.22105446,-0.30141386,-0.11346107,-0.61267036,-0.6990767,-0.8301849,-0.6515496,-0.17309889,0.034195054,-0.09144829,1.1343614,-0.4091353,0.6519202,0.4850993,-0.46188942,-0.5673456,-0.17806569,0.22999083,-0.5006716,2.2398527,-0.69193935,0.71461195,-0.26762882,0.1311043,-1.0500515,-0.4618894,0.15290882,0.16497096,0.39629534,0.49238133,-0.07569997,-0.4618894,-0.42052144,-0.32770485,0.22651501,1.0
EDEM1,-0.33055896,0.16097985,-0.270532,-0.44828185,-0.22618355,-0.4742777,0.013287984,0.14651911,1.0954353,0.8787236,1.1813847,-0.41981626,0.17054465,-0.3678864,0.20219168,1.9976832,-0.49071658,-0.5719802,-0.49223822,-0.5279133,-0.6072641,-0.5658795,-0.57728755,-0.4030281,-0.54817915,-0.60881484,-0.5451074,-0.50487334,-0.5286986,-0.49502254,-0.5626865,-0.5088107,-0.47978675,-0.7533744,-0.40621585,-0.56183213,-0.81540364,-0.663613,0.0628132,0.29581386,-0.27221856,-0.664858,-0.2352304,-0.7081891,-0.42070475,0.1726428,-0.6435705,-0.47755235,-0.88155335,-0.503708,-1.53393,0.73729146,-0.5330222,-0.5673456,-0.18233685,-0.8300165,-0.33766904,0.5424379,6.1573896,-1.1305814,4.307597,4.9373145,5.7814593,-0.53302217,0.953049,-0.96746016,1.189145,0.5486799,0.84859204,-0.53302217,-0.42052144,-0.41729987,1.8836783,1.0
PAX8,-0.33055896,0.15121426,-0.270532,0.33946967,0.10597481,-0.22014703,0.0011374432,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.42683274,0.14115487,-0.3678864,-0.5948769,0.28147087,2.111743,0.3591559,0.31181094,0.9212929,-0.63068306,0.04834258,1.2873169,0.28887776,1.576891,0.01762382,-0.23644377,3.2616968,0.10801681,0.8889295,-0.057399713,0.15876047,0.07280798,-0.3291869,-0.47623298,-0.30645782,0.90198416,-0.49095672,0.32171035,0.66152185,0.11569099,0.25506788,0.58818823,0.85115874,-0.11084711,-0.061298747,-0.4322724,-0.19621682,1.1343614,-0.34789857,0.6519202,-0.08233329,-0.3907566,-0.5673456,-0.17979527,-0.8300165,0.06983742,-0.48932403,-0.6714955,0.17833073,-0.05478994,-0.13297316,-0.5590195,-0.3907566,-1.8473166,3.5624046,-1.9569498,0.40391213,-0.85182303,-0.3907566,-0.42052144,-0.23810984,0.9541518,1.0
SFRP4,0.4226679,-0.17403097,-0.270532,-0.44828185,0.18109752,0.83591914,-0.47849283,-0.12334365,-0.4638414,0.8826219,-0.45563754,-0.22374564,0.17177719,-0.3678864,1.8902656,-0.5667236,-0.3746471,1.1682707,0.43789804,0.20109092,0.28733394,2.1511052,0.10199751,-0.41728896,0.12009641,1.5929317,-0.038858183,-0.27636835,0.52031,0.8577485,2.2061973,-0.3760444,-0.17229499,0.11522222,1.6837417,1.6130487,4.7188187,1.196467,0.080673054,1.6793752,0.68252015,0.058952708,2.3611844,4.7195387,1.9500582,-0.81257147,2.1496499,-0.35079178,1.1343614,-0.44244057,0.6519202,0.23290698,0.13088387,1.7625941,-0.18200637,0.75216186,0.06983742,-0.68901986,0.85541165,-0.41547945,0.47200385,0.37473708,0.73545957,0.13088387,0.58669794,-0.70034707,0.7505473,0.291315,0.46053052,0.13088387,0.86617285,-0.35756984,-0.21912941,1.0
CTNND2,0.41975364,0.4954696,2.5559325,-0.44828185,2.5239735,2.1221108,5.7383265,0.14810114,2.6395566,-0.35979557,1.1514788,1.2619071,0.71432585,0.9787665,0.16118447,1.1355171,3.5006444,-0.02002503,2.7752304,0.07038199,1.7868471,4.145051,2.8648818,1.0285627,1.0482807,3.434008,0.2731513,0.84889364,4.0202804,2.2086327,4.6889806,0.6292143,1.1780661,-0.34903023,2.8515997,1.5265465,1.5799918,1.7794133,3.6154847,1.4107159,1.621063,3.8685236,0.7462294,0.07623292,3.8591254,3.0574896,0.919956,2.2316265,-0.88155335,-0.503708,-1.53393,-1.4063424,-0.46188942,-0.5673456,-0.18233366,-0.8300165,-0.5006716,-0.056649685,0.42354956,-1.0862489,0.9860947,-0.36608985,0.29763734,-0.4618894,0.67816496,-0.88697815,1.0035844,0.29935762,0.55930984,-0.4618894,-0.2720567,-0.41729987,-1.2414635,1.0
ACSL6,1.1670482,0.11083863,-0.270532,-0.44828185,0.5672766,-0.21468917,0.9661141,-0.12334365,-0.4638414,-0.35979557,0.3522805,0.4968842,0.16178216,-0.3678864,1.0484232,0.27978706,0.77322984,0.36900043,-0.36133718,0.19277735,0.30096525,0.64699227,0.016604172,-0.3985836,-0.4560292,1.1228908,-0.24724677,-0.5198786,0.31401053,-0.3570041,0.7909323,0.53013045,1.6300908,-0.6329989,2.9064703,0.330915,1.331739,1.2314262,-0.7738283,2.425006,0.77380013,0.6809488,-0.45611092,-0.07170198,2.931791,-0.15331443,-0.57897615,2.1927698,1.1343614,-0.46707174,0.6519202,-1.2171981,-0.36704567,-0.5673456,-0.18217838,1.2142831,0.06983742,0.5091552,-0.027450493,-0.4462127,0.4766862,-0.37792784,-0.31924197,-0.3670457,0.54072297,-0.3917809,0.6451152,0.38782683,0.38644606,-0.3670457,-0.32154492,-0.26797485,-0.48683092,1.0
CREB3L1,-0.33055896,0.49430677,-0.270532,-0.44828185,-0.22175366,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.2230188,-0.3977495,-0.3678864,-0.5948769,0.28937656,0.27341005,-0.58807784,-0.099661306,-0.27410662,0.21427232,0.96157473,-0.1619405,-0.24534778,-0.56517094,0.8838574,-0.19157247,-0.48760584,-0.21660231,0.60956347,0.23855174,0.9931185,0.09392605,1.1654584,0.5414183,0.772658,-0.028200658,-0.23347734,-0.5096992,-0.71103656,1.2176961,0.56466585,0.12228312,0.94886047,-0.014003689,0.72291124,0.7084216,1.8200395,1.1343614,-0.47290024,0.6519202,0.4850993,1.4349853,1.7625941,0.19619831,-0.54813844,0.06983742,-0.7888678,-0.81540513,0.1576849,-0.8055087,-0.3920206,-0.75645536,1.4349852,-0.23227903,1.1115057,-2.079251,-0.1349457,-0.03336598,1.4349852,-0.32154492,2.0017655,1.0397693,1.0
NAB2,-0.33055896,-0.5097135,-0.270532,0.34122053,0.17804842,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,0.36336082,-0.036168277,-0.11703738,-0.3678864,0.2235448,1.9954913,-0.5654238,-0.56635773,-0.5564995,-0.38064387,-0.6104362,-0.53309107,-0.5961939,-0.42027488,-0.6165329,-0.5932564,-0.5817181,-0.52907014,-0.3995301,-0.495173,-0.57607037,-0.53841877,-0.5910093,-0.7404246,-0.37619558,0.13666561,-0.6309021,-0.13987148,-0.6998755,2.1899695,-0.23330592,-0.48908335,0.11408474,0.26312134,-0.33222222,-0.5143598,-0.34014633,-0.42050442,1.1343614,-0.503708,-1.53393,0.73729146,-0.46188942,-0.5673456,-0.18204845,1.289998,0.06983742,0.8419816,-0.783333,-0.010943451,-0.11112652,-0.62777096,-0.9652016,-0.4618894,0.5433492,-0.26977205,0.64089787,0.42804012,0.534615,-0.4618894,-0.47000965,-0.29783985,0.85751885,1.0
PSIP1,-0.33055896,-0.5097135,-0.270532,0.34002823,0.9732946,0.5716576,0.9774222,-0.12334365,2.6229467,-0.35979557,1.1786319,0.8861308,0.1601673,-0.3678864,0.23106563,1.1363362,-0.34987596,-0.4313673,-0.32803696,-0.5257172,-0.47167072,-0.42749897,-0.49134982,-0.4224199,-0.44860363,-0.3991211,-0.57764024,-0.54227406,-0.3343162,-0.34109032,-0.47679424,-0.49208024,-0.60417134,-0.34937713,-0.62773794,0.44622537,-0.3764453,-0.58101374,-0.18761235,-0.3931451,-0.19760573,-0.36248407,-0.29214972,-0.4672714,-0.47330955,-0.54651487,-0.31737265,-0.27493888,1.1343614,-0.24725407,0.6519202,0.73729146,-0.5330222,-0.5673456,-0.18233685,-0.8300165,0.06983742,-0.68901986,0.3636487,-1.1305814,0.96374655,-0.46079352,0.25026727,-0.53302217,0.55385435,-0.96746016,0.94875973,0.090248615,0.4464192,-0.53302217,-0.42052144,-0.41729987,0.7268712,1.0
MAP3K13,-0.33055896,0.47838274,1.1151097,1.0850915,-0.6200142,0.037467547,0.0038399065,-0.12334365,-0.4638414,-0.35979557,-0.45563754,0.1287689,-0.114991605,-0.3678864,2.667564,-0.5667236,-0.4197964,-0.45810017,-0.4728311,-0.3642478,-0.18569572,-0.40447336,-0.42993593,-0.18322574,-0.35270572,-0.54337305,-0.46368542,1.1641177,-0.501798,-0.46896267,-0.4903898,-0.34014264,-0.59940463,-0.6567344,-0.6605604,-0.38710824,-0.47376978,-0.30861884,-0.32365474,-0.4477914,-0.7607223,-0.10206923,-0.4003982,-0.5789731,-0.70090497,0.28499895,-0.12399271,-0.6042377,1.1343614,-0.47290024,0.6519202,0.6742434,-0.5330222,-0.5673456,-0.18233685,-0.8300165,0.06983742,-0.5226067,0.36727887,-1.1305814,0.9658417,-0.45741123,0.25373295,-0.53302217,0.5678612,-0.96746016,0.95719427,0.10633393,0.46053052,-0.53302217,-0.42052144,-0.41729987,0.34710145,1.0
ZNF331,-0.33055896,-0.17498039,1.0707041,-0.44828185,0.17361942,-0.21817458,0.47864768,-0.12334365,-0.4638414,-0.35979557,1.9807051,-0.423053,0.14468458,-0.3678864,0.9366688,-0.5667236,0.8728095,0.12089261,3.2032402,-0.41835606,2.9143014,2.5361805,0.60038424,-0.32317117,-0.24974369,3.0636375,0.31679174,-0.32356846,3.7400692,0.87510175,1.3995086,0.57787156,0.5491188,0.083782256,0.3131655,-0.016531352,0.14320807,-0.09290929,0.8645079,0.30664277,0.85519874,0.83307433,-0.7720068,-0.44212574,-0.31844458,0.7405261,-0.3655969,1.1874126,-0.88155335,-0.35716292,0.6519202,0.73729146,-0.5093113,-0.5673456,-0.18233685,2.3500051,-0.5006716,0.07648086,0.28203338,-1.1259302,0.91514915,-0.534425,0.17235044,-0.50931126,-2.170474,-0.02797895,-0.9363668,-2.5718699,-2.2982342,-0.50931126,-0.37103316,-0.41729987,-0.33949605,1.0
CREB3L2,0.42026618,-0.5097135,1.1403369,1.1281189,-0.23124027,0.035030343,-0.47849283,-0.12334365,0.28962794,-0.35979557,-0.45563754,-0.2501414,0.13899495,-0.3678864,0.23184583,0.28185788,-0.54573995,-0.5735509,-0.55867934,-0.46582738,-0.54521537,-0.54107994,-0.5747421,-0.28548765,-0.5423549,-0.34619632,-0.57474303,-0.54015934,-0.470564,-0.46627232,-0.028670952,-0.4908819,-0.4385541,-0.12439468,-0.5022635,-0.71050227,-0.28670025,-0.6287205,-0.31223264,0.23264557,-0.31180206,-0.2780425,0.22247367,0.7290146,-0.563626,-0.37442106,0.55427045,-0.34724382,1.1343614,-0.503708,-1.53393,0.73729146,1.4349853,1.7625941,0.19619831,-0.54813844,0.06983742,1.5076345,-0.81540513,0.1576849,-0.8055087,-0.3920206,-0.75645536,1.4349852,-0.23227903,1.1115057,-2.079251,-0.1349457,-0.03336598,1.4349852,-0.32154492,2.0017655,1.0397693,1.0
TFEB,-0.33055896,-0.5097135,-0.270532,0.33951917,-0.6200142,-0.4742777,0.004412124,-0.12334365,-0.4638414,-0.35979557,0.36212808,-0.42742148,-0.3977495,-0.3678864,0.22947064,-0.5667236,0.10575403,-0.33499113,1.4875381,0.44529068,0.881118,0.9996905,0.81281006,-0.20483378,1.2157524,0.6990398,0.67062,0.12137591,0.6314778,1.7395884,-0.5797845,-0.004839374,-0.62522346,-0.289766,-0.3980331,-0.6913771,-0.09769184,-0.3522748,-0.24574454,-0.67059386,0.2211316,-0.6664851,-0.67437243,-0.28549922,-0.1678402,-0.05945791,-0.68039227,-0.19342917,1.1343614,0.47295594,0.6519202,0.73729146,-0.48560035,-0.5673456,-0.18221878,-0.8300165,0.06983742,-0.72230256,0.18118717,0.44945487,0.17597224,0.22919026,0.32378125,-0.48560032,0.8713425,-0.9210134,1.1258857,0.48433867,0.76392406,-0.48560032,-0.37103316,-0.38743487,-1.1946896,1.0
SETDB2,-0.33055896,-0.17473288,-0.270532,0.33801758,-0.6200142,-0.215448,0.0048390916,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.2297073,-0.11600762,-0.3678864,-0.5948769,-0.5667236,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,-0.19443828,0.014917155,-0.75213003,-0.33280388,-0.7072017,-0.3096308,-0.18562415,0.31720406,0.00037187533,-0.23559497,-0.719781,0.15926258,-0.6935379,-0.1831918,-0.14522952,-0.48520982,-0.88155335,-0.44209245,0.6519202,0.5481474,-0.5093113,-0.5673456,-0.18233244,-0.8300165,-0.33766904,-0.35619348,1.7358503,-1.1305814,1.7557112,0.81770575,1.5602865,-0.50931126,0.92503536,-0.96746016,1.1722758,0.5165093,0.82036936,-0.50931126,-0.37103316,-0.41729987,-0.77642536,1.0
AFDN,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.6200142,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.3977495,-0.3678864,-0.5948769,-0.5667236,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,-0.6946801,-0.8002939,-0.8073839,-0.819708,-0.8313355,-0.772292,-0.82211196,-0.74307054,-0.8267953,-0.80251473,-0.84492457,-0.83297426,-0.8262427,-0.862458,-0.8222144,-0.6571895,-0.88155335,-0.47290024,0.6519202,0.73729146,0.24943854,1.7625941,-0.033374358,0.037262224,-0.5006716,-0.6557372,-0.5386874,-0.38347185,-0.06793976,-0.7080753,-0.57660764,0.24943854,-0.026605217,0.5747655,-0.24051473,0.29935762,0.15713696,0.24943854,-0.47000965,0.59811026,0.95809126,1.0
IKZF1,0.40247115,0.39500532,-0.270532,0.3347289,-0.30776867,0.19328935,-0.066343,-0.12334365,1.7977445,-0.35979557,1.128361,0.41059342,0.38403985,-0.3678864,1.0247074,-0.5667236,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,1.689876,-0.60711104,1.1281546,-0.78332716,0.030921973,-0.5816547,0.24004324,-0.25271386,0.092851445,-0.5306241,0.22185369,-0.5916482,1.3032277,0.7778402,-0.4176787,0.48036885,1.1343614,-0.06108199,0.6519202,0.16985905,-0.43817848,-0.5673456,-0.18233426,1.3959986,-0.41917032,-0.68901986,0.24509063,0.14446175,0.22457957,0.022693546,0.62224805,-0.43817845,0.74154586,-0.74503446,0.9740634,0.41999745,0.7004231,-0.43817845,-0.32154492,-0.35756984,0.29652032,1.0
KDM3A,0.41935718,0.49136016,-0.270532,0.34031692,0.13120025,0.038070813,-0.0066571105,0.4072987,0.25715682,-0.35979557,-0.45563754,-0.24703719,0.14262667,-0.3678864,2.4750273,1.1332229,-0.56701654,-0.5702427,-0.4887412,-0.45647767,-0.42804912,-0.5508085,-0.4475886,-0.34780985,-0.5937909,-0.49204344,-0.48533148,-0.47917786,-0.51317745,-0.5261147,-0.558265,-0.4884619,0.06538734,-0.5843659,-0.44566527,-0.685191,-0.47515333,-0.44857332,-0.6584948,-0.36386406,-0.71778387,-0.5599536,-0.14495488,-0.6086823,-0.49609926,-0.22712426,-0.6785615,-0.13033314,1.1343614,-0.503708,-1.53393,0.73729146,-0.46188942,-0.5673456,-0.18104424,-0.8300165,-0.33766904,-0.5558893,-0.6969207,-0.39002448,0.20911363,-0.78436434,-0.9848425,-0.4618894,-2.8112867,3.8832312,-1.944298,0.38782683,-4.044511,-0.4618894,-0.47000965,-0.29783985,0.8963302,1.0
NSD2,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.6200142,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.3977495,-0.3678864,-0.5948769,-0.5667236,-0.5210931,-0.5832387,-0.2751004,-0.54828495,-0.6276806,-0.553095,-0.5572842,-0.39637893,-0.39277223,-0.5768317,-0.5848413,-0.45034686,-0.4719626,-0.4657894,-0.5598467,-0.49307865,-0.6946801,-0.8002939,-0.8073839,-0.819708,-0.8313355,-0.772292,-0.82211196,-0.74307054,-0.8267953,-0.80251473,-0.84492457,-0.83297426,-0.8262427,-0.862458,-0.8222144,-0.6571895,1.1343614,-0.503708,-1.53393,0.73729146,-0.31962383,-0.5673456,-0.1802546,0.65399367,0.5588452,0.7088511,-0.6319377,0.29016018,-0.0011641711,0.20213203,-0.9773739,-0.31962383,-0.9455769,3.0443277,-1.41292,0.3958695,-0.061588638,-0.31962383,-0.37103316,-0.17837983,0.063220665,1.0
U2AF1,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.6200142,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.3977495,-0.3678864,-0.5948769,-0.5667236,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,-0.39219284,-0.61028665,-0.55664015,-0.49349827,-0.56892455,-0.5560343,-0.73801047,-0.436512,-0.5954399,-0.29397398,-0.4991142,-0.79391307,-0.52734256,-0.737296,-0.6854878,-0.35019857,-0.88155335,4.5179596,0.6519202,0.73729146,0.4628369,1.7625941,0.20549436,-0.3757276,1.1293542,-0.7555852,-0.2608657,1.3698041,-1.6925069,0.35071495,0.0845762,0.46283695,0.14114147,-0.43151534,0.5481176,0.38782683,-0.07569997,0.46283695,-0.2720567,0.7474353,0.8579707,1.0
NEFH,0.42302763,0.15818785,1.1529535,-0.44828185,0.58696806,0.050335146,0.50313157,-0.12334365,0.31528822,0.8816099,-0.45563754,0.5472225,-0.3977495,-0.3678864,-0.5948769,-0.5667236,3.911077,4.0595565,1.6752454,2.754926,1.0224822,4.0455527,4.289935,0.25007257,3.6386907,3.2411819,2.7665915,2.734904,2.2920685,3.088175,3.0084321,2.4364755,0.47781134,-0.47464693,1.1407124,3.2504575,-0.5394117,0.5959993,-0.19168027,0.5700518,0.6875043,-0.65585375,0.37493193,0.78652996,1.2156143,0.10899428,-0.4847633,1.2338357,1.1343614,-0.44244057,0.6519202,-1.1541501,-0.3907566,-0.5673456,-0.18222933,-0.8300165,-0.5006716,-0.72230256,0.5870288,-0.9034534,0.9658417,-0.16315345,0.5284442,-0.3907566,0.8119802,-0.95142835,1.0963647,0.3958695,0.70747876,-0.3907566,-0.12359198,-0.41729987,-1.8770385,1.0
MTCP1,-0.33055896,-0.5097135,1.1418661,0.34126818,-0.6200142,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.3977495,-0.3678864,-0.5948769,-0.5667236,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,0.5963372,-0.5657701,-0.472762,-0.31970233,-0.25712794,-0.7342059,-0.60102135,-0.32081145,-0.5303228,-0.72779685,-0.36402678,-0.7009066,-0.47517592,-0.5067262,-0.71696144,-0.1899705,-0.88155335,-0.503708,-1.53393,0.42205122,-0.48560035,-0.5673456,-0.18233497,0.22999083,0.06983742,-0.7888678,0.27673346,-1.0615509,0.8825628,-0.5104741,0.18653195,-0.48560032,-0.50833035,-0.20422503,0.02939152,-0.8185713,-0.42848316,-0.48560032,-0.37103316,-0.38743487,-1.0412377,1.0
LRP1B,0.41828632,3.1588728,5.18834,11.372215,13.940082,7.944464,20.093172,1.4847547,3.335975,4.540194,4.4370832,4.085548,4.3639827,11.578972,3.4623778,2.8400779,0.60678226,-0.19472815,-0.053698067,0.49102715,-0.45228934,0.37526572,-0.30043873,-0.35511523,0.12892397,-0.4077469,0.35436973,0.6444053,0.9686749,1.3499224,0.2896599,0.16699295,3.0709312,2.7071662,2.2331316,3.1087348,2.0132983,2.849461,1.331792,7.8767633,1.7961029,5.822033,1.8295307,0.932566,1.086231,-0.6610486,0.74569875,2.6656814,1.1343614,-0.503708,-1.53393,-1.5954865,-0.36704567,-0.5673456,-0.18179464,-0.8300165,0.06983742,-0.6557372,-0.09514882,0.27665585,-0.15301654,-0.43827254,0.24526472,-0.3670457,0.6256394,-0.87846345,0.95719427,0.27522966,0.5169758,-0.3670457,-0.22256845,-0.32770485,-1.1091787,1.0
FAT3,1.1540748,3.60357,5.269918,8.968468,6.382249,3.9121382,11.633208,0.66798776,3.1993563,2.0552049,2.7448146,6.1454988,3.428601,0.92258894,3.847207,1.9529322,-0.17489892,1.7768986,0.21085449,2.5488431,1.0797361,1.2907362,0.73175144,-0.26009995,2.225855,1.361697,2.5257685,0.5008977,-0.021084689,1.5035925,-0.09071792,0.47655508,-0.37727332,0.32445514,-0.16231687,2.6721766,1.3848115,0.3126094,2.7479796,1.249506,2.364784,0.53460485,0.6201058,1.3133373,0.15073998,1.4935697,0.89077735,0.85398144,1.1343614,-0.503708,-1.53393,-1.7215827,-0.5330222,-0.5673456,-0.18233685,-0.8300165,0.06983742,1.5741997,0.27919185,-1.1305814,0.9150024,-0.53948313,0.16963765,-0.53302217,-1.442119,-0.96746016,-0.2531666,-2.2019079,-1.5644451,-0.53302217,-0.42052144,-0.41729987,-1.8672731,1.0
CELSR2,2.6754618,0.4934061,1.1039158,1.1295149,1.3575939,2.3916569,-0.47849283,0.14808957,3.3740964,-0.35979557,0.36040738,1.6761318,0.71802115,-0.3678864,1.000336,1.9919101,-0.5698171,-0.12414516,-0.1298121,-0.3055568,-0.23731683,-0.43679044,-0.24046053,0.13183333,-0.03597912,-0.5554261,-0.0076258583,-0.009749162,0.008272887,-0.43594912,-0.15514131,-0.5282936,-0.044563163,-0.38834482,-0.11978899,0.7277154,0.03449183,-0.53816795,-0.5173168,-0.5789333,-0.29723874,0.44918278,0.23837936,0.29670063,0.34851322,1.0897975,1.6658775,-0.52587855,1.1343614,-0.44209245,0.6519202,0.043762878,-0.5330222,-0.5673456,-0.18233685,-0.8300165,-0.33766904,-0.089932345,0.27919185,-1.1305814,0.9150024,-0.53948313,0.16963765,-0.53302217,-1.442119,-0.96746016,-0.2531666,-2.2019079,-1.5644451,-0.53302217,-0.42052144,-0.41729987,-1.8672731,1.0
